schedule_id,product_id,location_id,customer_id,schedule_date,qty,snapshot_date
SCH00734,PROD-003,DC005,CUST013,2026-01-31,6168,2026-01-30
SCH00735,PROD-003,DC005,CUST013,2026-02-01,19079,2026-01-30
SCH00736,PROD-003,DC005,CUST013,2026-02-02,18559,2026-01-30
SCH00737,PROD-003,DC005,CUST013,2026-02-03,7394,2026-01-30
SCH00738,PROD-003,DC005,CUST013,2026-02-04,17470,2026-01-30
SCH00739,PROD-004,DC005,CUST013,2026-01-30,18177,2026-01-30
SCH00740,PROD-004,DC005,CUST013,2026-01-31,9163,2026-01-30
SCH00741,PROD-004,DC005,CUST013,2026-02-01,18743,2026-01-30
SCH00742,PROD-004,DC005,CUST013,2026-02-02,17716,2026-01-30
SCH00743,PROD-004,DC005,CUST013,2026-02-03,18864,2026-01-30
SCH00744,PROD-004,DC005,CUST013,2026-02-04,10701,2026-01-30
SCH00745,PROD-005,DC005,CUST013,2026-01-30,12185,2026-01-30
SCH00746,PROD-005,DC005,CUST013,2026-01-31,7649,2026-01-30
SCH00747,PROD-005,DC005,CUST013,2026-02-01,11863,2026-01-30
SCH00748,PROD-005,DC005,CUST013,2026-02-02,5021,2026-01-30
SCH00749,PROD-005,DC005,CUST013,2026-02-03,9882,2026-01-30
SCH00750,PROD-005,DC005,CUST013,2026-02-04,15247,2026-01-30
SCH00751,PROD-006,DC005,CUST013,2026-01-30,17119,2026-01-30
SCH00752,PROD-006,DC005,CUST013,2026-01-31,9658,2026-01-30
SCH00753,PROD-006,DC005,CUST013,2026-02-01,9773,2026-01-30
SCH00754,PROD-006,DC005,CUST013,2026-02-02,11646,2026-01-30
SCH00755,PROD-006,DC005,CUST013,2026-02-03,16080,2026-01-30
SCH00756,PROD-006,DC005,CUST013,2026-02-04,18804,2026-01-30
SCH00757,PROD-007,DC005,CUST013,2026-01-30,10120,2026-01-30
SCH00758,PROD-007,DC005,CUST013,2026-01-31,18769,2026-01-30
SCH00759,PROD-007,DC005,CUST013,2026-02-01,14199,2026-01-30
SCH00760,PROD-007,DC005,CUST013,2026-02-02,14348,2026-01-30
SCH00761,PROD-007,DC005,CUST013,2026-02-03,10728,2026-01-30
SCH00762,PROD-007,DC005,CUST013,2026-02-04,8200,2026-01-30
SCH00763,PROD-008,DC005,CUST013,2026-01-30,10648,2026-01-30
SCH00764,PROD-008,DC005,CUST013,2026-01-31,6462,2026-01-30
SCH00765,PROD-008,DC005,CUST013,2026-02-01,8723,2026-01-30
SCH00766,PROD-008,DC005,CUST013,2026-02-02,17215,2026-01-30
SCH00767,PROD-008,DC005,CUST013,2026-02-03,5115,2026-01-30
SCH00768,PROD-008,DC005,CUST013,2026-02-04,8755,2026-01-30
SCH00769,PROD-009,DC005,CUST013,2026-01-30,11507,2026-01-30
SCH00770,PROD-009,DC005,CUST013,2026-01-31,12534,2026-01-30
SCH00771,PROD-009,DC005,CUST013,2026-02-01,5244,2026-01-30
SCH00772,PROD-009,DC005,CUST013,2026-02-02,13851,2026-01-30
SCH00773,PROD-009,DC005,CUST013,2026-02-03,18802,2026-01-30
SCH00774,PROD-009,DC005,CUST013,2026-02-04,5826,2026-01-30
SCH00775,PROD-010,DC005,CUST013,2026-01-30,14779,2026-01-30
SCH00776,PROD-010,DC005,CUST013,2026-01-31,9318,2026-01-30
SCH00777,PROD-010,DC005,CUST013,2026-02-01,12831,2026-01-30
SCH00778,PROD-010,DC005,CUST013,2026-02-02,8768,2026-01-30
SCH00779,PROD-010,DC005,CUST013,2026-02-03,7248,2026-01-30
SCH00780,PROD-010,DC005,CUST013,2026-02-04,16927,2026-01-30
SCH00781,PROD-001,DC005,CUST014,2026-01-30,10254,2026-01-30
SCH00782,PROD-001,DC005,CUST014,2026-01-31,7648,2026-01-30
SCH00783,PROD-001,DC005,CUST014,2026-02-01,15301,2026-01-30
SCH00784,PROD-001,DC005,CUST014,2026-02-02,16049,2026-01-30
SCH00785,PROD-001,DC005,CUST014,2026-02-03,10137,2026-01-30
SCH00786,PROD-001,DC005,CUST014,2026-02-04,12947,2026-01-30
SCH00787,PROD-002,DC005,CUST014,2026-01-30,7126,2026-01-30
SCH00788,PROD-002,DC005,CUST014,2026-01-31,11940,2026-01-30
SCH00789,PROD-002,DC005,CUST014,2026-02-01,10093,2026-01-30
SCH00790,PROD-002,DC005,CUST014,2026-02-02,13099,2026-01-30
SCH00791,PROD-002,DC005,CUST014,2026-02-03,13236,2026-01-30
SCH00792,PROD-002,DC005,CUST014,2026-02-04,19786,2026-01-30
SCH00793,PROD-003,DC005,CUST014,2026-01-30,12692,2026-01-30
SCH00794,PROD-003,DC005,CUST014,2026-01-31,14041,2026-01-30
SCH00795,PROD-003,DC005,CUST014,2026-02-01,18920,2026-01-30
SCH00796,PROD-003,DC005,CUST014,2026-02-02,5263,2026-01-30
SCH00797,PROD-003,DC005,CUST014,2026-02-03,10563,2026-01-30
SCH00798,PROD-003,DC005,CUST014,2026-02-04,9253,2026-01-30
SCH00799,PROD-004,DC005,CUST014,2026-01-30,19359,2026-01-30
SCH00800,PROD-004,DC005,CUST014,2026-01-31,12880,2026-01-30
SCH00801,PROD-004,DC005,CUST014,2026-02-01,16248,2026-01-30
SCH00802,PROD-004,DC005,CUST014,2026-02-02,6817,2026-01-30
SCH00803,PROD-004,DC005,CUST014,2026-02-03,5253,2026-01-30
SCH00804,PROD-004,DC005,CUST014,2026-02-04,18104,2026-01-30
SCH00805,PROD-005,DC005,CUST014,2026-01-30,11187,2026-01-30
SCH00806,PROD-005,DC005,CUST014,2026-01-31,10162,2026-01-30
SCH00807,PROD-005,DC005,CUST014,2026-02-01,6905,2026-01-30
SCH00808,PROD-005,DC005,CUST014,2026-02-02,11170,2026-01-30
SCH00809,PROD-005,DC005,CUST014,2026-02-03,18715,2026-01-30
SCH00810,PROD-005,DC005,CUST014,2026-02-04,13215,2026-01-30
SCH00811,PROD-006,DC005,CUST014,2026-01-30,7394,2026-01-30
SCH00812,PROD-006,DC005,CUST014,2026-01-31,12930,2026-01-30
SCH00813,PROD-006,DC005,CUST014,2026-02-01,15785,2026-01-30
SCH00814,PROD-006,DC005,CUST014,2026-02-02,13494,2026-01-30
SCH00815,PROD-006,DC005,CUST014,2026-02-03,9272,2026-01-30
SCH00816,PROD-006,DC005,CUST014,2026-02-04,15077,2026-01-30
SCH00817,PROD-007,DC005,CUST014,2026-01-30,14645,2026-01-30
SCH00818,PROD-007,DC005,CUST014,2026-01-31,13163,2026-01-30
SCH00819,PROD-007,DC005,CUST014,2026-02-01,11255,2026-01-30
SCH00820,PROD-007,DC005,CUST014,2026-02-02,11131,2026-01-30
SCH00821,PROD-007,DC005,CUST014,2026-02-03,12721,2026-01-30
SCH00822,PROD-007,DC005,CUST014,2026-02-04,12111,2026-01-30
SCH00823,PROD-008,DC005,CUST014,2026-01-30,5553,2026-01-30
SCH00824,PROD-008,DC005,CUST014,2026-01-31,13256,2026-01-30
SCH00825,PROD-008,DC005,CUST014,2026-02-01,16278,2026-01-30
SCH00826,PROD-008,DC005,CUST014,2026-02-02,7182,2026-01-30
SCH00827,PROD-008,DC005,CUST014,2026-02-03,15224,2026-01-30
SCH00828,PROD-008,DC005,CUST014,2026-02-04,9858,2026-01-30
SCH00829,PROD-009,DC005,CUST014,2026-01-30,8017,2026-01-30
SCH00830,PROD-009,DC005,CUST014,2026-01-31,17064,2026-01-30
SCH00831,PROD-009,DC005,CUST014,2026-02-01,5655,2026-01-30
SCH00832,PROD-009,DC005,CUST014,2026-02-02,8407,2026-01-30
SCH00833,PROD-009,DC005,CUST014,2026-02-03,19386,2026-01-30
SCH00834,PROD-009,DC005,CUST014,2026-02-04,13321,2026-01-30
SCH00835,PROD-010,DC005,CUST014,2026-01-30,19498,2026-01-30
SCH00836,PROD-010,DC005,CUST014,2026-01-31,14256,2026-01-30
SCH00837,PROD-010,DC005,CUST014,2026-02-01,6337,2026-01-30
SCH00838,PROD-010,DC005,CUST014,2026-02-02,16839,2026-01-30
SCH00839,PROD-010,DC005,CUST014,2026-02-03,11799,2026-01-30
SCH00840,PROD-010,DC005,CUST014,2026-02-04,7478,2026-01-30
SCH00841,PROD-001,DC005,CUST015,2026-01-30,10763,2026-01-30
SCH00842,PROD-001,DC005,CUST015,2026-01-31,5628,2026-01-30
SCH00843,PROD-001,DC005,CUST015,2026-02-01,9964,2026-01-30
SCH00844,PROD-001,DC005,CUST015,2026-02-02,7239,2026-01-30
SCH00845,PROD-001,DC005,CUST015,2026-02-03,14397,2026-01-30
SCH00846,PROD-001,DC005,CUST015,2026-02-04,8082,2026-01-30
SCH00847,PROD-002,DC005,CUST015,2026-01-30,10017,2026-01-30
SCH00848,PROD-002,DC005,CUST015,2026-01-31,8328,2026-01-30
SCH00849,PROD-002,DC005,CUST015,2026-02-01,5579,2026-01-30
SCH00850,PROD-002,DC005,CUST015,2026-02-02,16612,2026-01-30
SCH00851,PROD-002,DC005,CUST015,2026-02-03,14208,2026-01-30
SCH00852,PROD-002,DC005,CUST015,2026-02-04,17027,2026-01-30
SCH00853,PROD-003,DC005,CUST015,2026-01-30,17243,2026-01-30
SCH00854,PROD-003,DC005,CUST015,2026-01-31,11477,2026-01-30
SCH00855,PROD-003,DC005,CUST015,2026-02-01,14876,2026-01-30
SCH00856,PROD-003,DC005,CUST015,2026-02-02,13109,2026-01-30
SCH00857,PROD-003,DC005,CUST015,2026-02-03,13170,2026-01-30
SCH00858,PROD-003,DC005,CUST015,2026-02-04,5061,2026-01-30
SCH00859,PROD-004,DC005,CUST015,2026-01-30,15930,2026-01-30
SCH00860,PROD-004,DC005,CUST015,2026-01-31,7258,2026-01-30
SCH00861,PROD-004,DC005,CUST015,2026-02-01,18248,2026-01-30
SCH00862,PROD-004,DC005,CUST015,2026-02-02,5854,2026-01-30
SCH00863,PROD-004,DC005,CUST015,2026-02-03,13684,2026-01-30
SCH00864,PROD-004,DC005,CUST015,2026-02-04,9367,2026-01-30
SCH00865,PROD-005,DC005,CUST015,2026-01-30,9819,2026-01-30
SCH00866,PROD-005,DC005,CUST015,2026-01-31,9438,2026-01-30
SCH00867,PROD-005,DC005,CUST015,2026-02-01,18287,2026-01-30
SCH00868,PROD-005,DC005,CUST015,2026-02-02,18394,2026-01-30
SCH00869,PROD-005,DC005,CUST015,2026-02-03,11917,2026-01-30
SCH00870,PROD-005,DC005,CUST015,2026-02-04,14204,2026-01-30
SCH00871,PROD-006,DC005,CUST015,2026-01-30,5801,2026-01-30
SCH00872,PROD-006,DC005,CUST015,2026-01-31,14158,2026-01-30
SCH00873,PROD-006,DC005,CUST015,2026-02-01,19597,2026-01-30
SCH00874,PROD-006,DC005,CUST015,2026-02-02,17036,2026-01-30
SCH00875,PROD-006,DC005,CUST015,2026-02-03,10795,2026-01-30
SCH00876,PROD-006,DC005,CUST015,2026-02-04,11551,2026-01-30
SCH00877,PROD-007,DC005,CUST015,2026-01-30,12557,2026-01-30
SCH00878,PROD-007,DC005,CUST015,2026-01-31,8468,2026-01-30
SCH00879,PROD-007,DC005,CUST015,2026-02-01,9752,2026-01-30
SCH00880,PROD-007,DC005,CUST015,2026-02-02,6639,2026-01-30
SCH00881,PROD-007,DC005,CUST015,2026-02-03,12201,2026-01-30
SCH00882,PROD-007,DC005,CUST015,2026-02-04,19350,2026-01-30
SCH00883,PROD-008,DC005,CUST015,2026-01-30,7613,2026-01-30
SCH00884,PROD-008,DC005,CUST015,2026-01-31,14437,2026-01-30
SCH00885,PROD-008,DC005,CUST015,2026-02-01,12549,2026-01-30
SCH00886,PROD-008,DC005,CUST015,2026-02-02,9235,2026-01-30
SCH00887,PROD-008,DC005,CUST015,2026-02-03,9590,2026-01-30
SCH00888,PROD-008,DC005,CUST015,2026-02-04,5910,2026-01-30
SCH00889,PROD-009,DC005,CUST015,2026-01-30,6069,2026-01-30
SCH00890,PROD-009,DC005,CUST015,2026-01-31,18611,2026-01-30
SCH00891,PROD-009,DC005,CUST015,2026-02-01,15689,2026-01-30
SCH00892,PROD-009,DC005,CUST015,2026-02-02,9230,2026-01-30
SCH00893,PROD-009,DC005,CUST015,2026-02-03,13689,2026-01-30
SCH00894,PROD-009,DC005,CUST015,2026-02-04,13594,2026-01-30
SCH00895,PROD-010,DC005,CUST015,2026-01-30,5459,2026-01-30
SCH00896,PROD-010,DC005,CUST015,2026-01-31,19000,2026-01-30
SCH00897,PROD-010,DC005,CUST015,2026-02-01,7518,2026-01-30
SCH00898,PROD-010,DC005,CUST015,2026-02-02,15950,2026-01-30
SCH00899,PROD-010,DC005,CUST015,2026-02-03,17397,2026-01-30
SCH00900,PROD-010,DC005,CUST015,2026-02-04,6698,2026-01-30
SCH00901,PROD-001,DC005,CUST016,2026-01-30,16779,2026-01-30
SCH00902,PROD-001,DC005,CUST016,2026-01-31,8212,2026-01-30
SCH00903,PROD-001,DC005,CUST016,2026-02-01,9937,2026-01-30
SCH00904,PROD-001,DC005,CUST016,2026-02-02,17999,2026-01-30
SCH00905,PROD-001,DC005,CUST016,2026-02-03,14545,2026-01-30
SCH00906,PROD-001,DC005,CUST016,2026-02-04,8686,2026-01-30
SCH00907,PROD-002,DC005,CUST016,2026-01-30,10354,2026-01-30
SCH00908,PROD-002,DC005,CUST016,2026-01-31,6619,2026-01-30
SCH00909,PROD-002,DC005,CUST016,2026-02-01,8538,2026-01-30
SCH00910,PROD-002,DC005,CUST016,2026-02-02,6101,2026-01-30
SCH00911,PROD-002,DC005,CUST016,2026-02-03,9423,2026-01-30
SCH00912,PROD-002,DC005,CUST016,2026-02-04,11535,2026-01-30
SCH00913,PROD-003,DC005,CUST016,2026-01-30,5179,2026-01-30
SCH00914,PROD-003,DC005,CUST016,2026-01-31,6271,2026-01-30
SCH00915,PROD-003,DC005,CUST016,2026-02-01,14781,2026-01-30
SCH00916,PROD-003,DC005,CUST016,2026-02-02,10644,2026-01-30
SCH00917,PROD-003,DC005,CUST016,2026-02-03,9787,2026-01-30
SCH00918,PROD-003,DC005,CUST016,2026-02-04,15233,2026-01-30
SCH00919,PROD-004,DC005,CUST016,2026-01-30,11578,2026-01-30
SCH00920,PROD-004,DC005,CUST016,2026-01-31,14736,2026-01-30
SCH00921,PROD-004,DC005,CUST016,2026-02-01,8902,2026-01-30
SCH00922,PROD-004,DC005,CUST016,2026-02-02,17992,2026-01-30
SCH00923,PROD-004,DC005,CUST016,2026-02-03,17181,2026-01-30
SCH00924,PROD-004,DC005,CUST016,2026-02-04,13464,2026-01-30
SCH00925,PROD-005,DC005,CUST016,2026-01-30,8097,2026-01-30
SCH00926,PROD-005,DC005,CUST016,2026-01-31,9800,2026-01-30
SCH00927,PROD-005,DC005,CUST016,2026-02-01,9078,2026-01-30
SCH00928,PROD-005,DC005,CUST016,2026-02-02,16949,2026-01-30
SCH00929,PROD-005,DC005,CUST016,2026-02-03,8453,2026-01-30
SCH00930,PROD-005,DC005,CUST016,2026-02-04,7638,2026-01-30
SCH00931,PROD-006,DC005,CUST016,2026-01-30,10736,2026-01-30
SCH00932,PROD-006,DC005,CUST016,2026-01-31,11145,2026-01-30
SCH00933,PROD-006,DC005,CUST016,2026-02-01,19138,2026-01-30
SCH00934,PROD-006,DC005,CUST016,2026-02-02,13763,2026-01-30
SCH00935,PROD-006,DC005,CUST016,2026-02-03,15271,2026-01-30
SCH00936,PROD-006,DC005,CUST016,2026-02-04,7008,2026-01-30
SCH00937,PROD-007,DC005,CUST016,2026-01-30,13378,2026-01-30
SCH00938,PROD-007,DC005,CUST016,2026-01-31,18165,2026-01-30
SCH00939,PROD-007,DC005,CUST016,2026-02-01,5709,2026-01-30
SCH00940,PROD-007,DC005,CUST016,2026-02-02,6720,2026-01-30
SCH00941,PROD-007,DC005,CUST016,2026-02-03,13804,2026-01-30
SCH00942,PROD-007,DC005,CUST016,2026-02-04,5688,2026-01-30
SCH00943,PROD-008,DC005,CUST016,2026-01-30,18730,2026-01-30
SCH00944,PROD-008,DC005,CUST016,2026-01-31,11070,2026-01-30
SCH00945,PROD-008,DC005,CUST016,2026-02-01,8526,2026-01-30
SCH00946,PROD-008,DC005,CUST016,2026-02-02,8164,2026-01-30
SCH00947,PROD-008,DC005,CUST016,2026-02-03,15107,2026-01-30
SCH00948,PROD-008,DC005,CUST016,2026-02-04,13099,2026-01-30
SCH00949,PROD-009,DC005,CUST016,2026-01-30,5306,2026-01-30
SCH00950,PROD-009,DC005,CUST016,2026-01-31,15060,2026-01-30
SCH00951,PROD-009,DC005,CUST016,2026-02-01,9810,2026-01-30
SCH00952,PROD-009,DC005,CUST016,2026-02-02,6879,2026-01-30
SCH00953,PROD-009,DC005,CUST016,2026-02-03,8525,2026-01-30
SCH00954,PROD-009,DC005,CUST016,2026-02-04,7024,2026-01-30
SCH00955,PROD-010,DC005,CUST016,2026-01-30,11549,2026-01-30
SCH00956,PROD-010,DC005,CUST016,2026-01-31,12830,2026-01-30
SCH00957,PROD-010,DC005,CUST016,2026-02-01,19862,2026-01-30
SCH00958,PROD-010,DC005,CUST016,2026-02-02,6800,2026-01-30
SCH00959,PROD-010,DC005,CUST016,2026-02-03,7608,2026-01-30
SCH00960,PROD-010,DC005,CUST016,2026-02-04,12405,2026-01-30
SCH00961,PROD-001,DC005,CUST017,2026-01-30,16066,2026-01-30
SCH00962,PROD-001,DC005,CUST017,2026-01-31,11197,2026-01-30
SCH00963,PROD-001,DC005,CUST017,2026-02-01,9644,2026-01-30
SCH00964,PROD-001,DC005,CUST017,2026-02-02,19016,2026-01-30
SCH00965,PROD-001,DC005,CUST017,2026-02-03,15618,2026-01-30
SCH00966,PROD-001,DC005,CUST017,2026-02-04,10685,2026-01-30
SCH00967,PROD-002,DC005,CUST017,2026-01-30,8186,2026-01-30
SCH00968,PROD-002,DC005,CUST017,2026-01-31,5876,2026-01-30
SCH00969,PROD-002,DC005,CUST017,2026-02-01,13847,2026-01-30
SCH00970,PROD-002,DC005,CUST017,2026-02-02,10015,2026-01-30
SCH00971,PROD-002,DC005,CUST017,2026-02-03,8430,2026-01-30
SCH00972,PROD-002,DC005,CUST017,2026-02-04,19548,2026-01-30
SCH00973,PROD-003,DC005,CUST017,2026-01-30,11584,2026-01-30
SCH00974,PROD-003,DC005,CUST017,2026-01-31,6069,2026-01-30
SCH00975,PROD-003,DC005,CUST017,2026-02-01,11862,2026-01-30
SCH00976,PROD-003,DC005,CUST017,2026-02-02,15374,2026-01-30
SCH00977,PROD-003,DC005,CUST017,2026-02-03,9719,2026-01-30
SCH00978,PROD-003,DC005,CUST017,2026-02-04,14554,2026-01-30
SCH00979,PROD-004,DC005,CUST017,2026-01-30,5716,2026-01-30
SCH00980,PROD-004,DC005,CUST017,2026-01-31,12403,2026-01-30
SCH00981,PROD-004,DC005,CUST017,2026-02-01,10225,2026-01-30
SCH00982,PROD-004,DC005,CUST017,2026-02-02,5333,2026-01-30
SCH00983,PROD-004,DC005,CUST017,2026-02-03,13330,2026-01-30
SCH00984,PROD-004,DC005,CUST017,2026-02-04,19597,2026-01-30
SCH00985,PROD-005,DC005,CUST017,2026-01-30,11344,2026-01-30
SCH00986,PROD-005,DC005,CUST017,2026-01-31,18300,2026-01-30
SCH00987,PROD-005,DC005,CUST017,2026-02-01,6745,2026-01-30
SCH00988,PROD-005,DC005,CUST017,2026-02-02,5276,2026-01-30
SCH00989,PROD-005,DC005,CUST017,2026-02-03,17038,2026-01-30
SCH00990,PROD-005,DC005,CUST017,2026-02-04,11762,2026-01-30
SCH00991,PROD-006,DC005,CUST017,2026-01-30,14347,2026-01-30
SCH00992,PROD-006,DC005,CUST017,2026-01-31,7929,2026-01-30
SCH00993,PROD-006,DC005,CUST017,2026-02-01,14308,2026-01-30
SCH00994,PROD-006,DC005,CUST017,2026-02-02,12863,2026-01-30
SCH00995,PROD-006,DC005,CUST017,2026-02-03,12764,2026-01-30
SCH00996,PROD-006,DC005,CUST017,2026-02-04,14669,2026-01-30
SCH00997,PROD-007,DC005,CUST017,2026-01-30,18586,2026-01-30
SCH00998,PROD-007,DC005,CUST017,2026-01-31,16053,2026-01-30
SCH00999,PROD-007,DC005,CUST017,2026-02-01,11146,2026-01-30
SCH01000,PROD-007,DC005,CUST017,2026-02-02,6967,2026-01-30
SCH01001,PROD-007,DC005,CUST017,2026-02-03,13034,2026-01-30
SCH01002,PROD-007,DC005,CUST017,2026-02-04,14617,2026-01-30
SCH01003,PROD-008,DC005,CUST017,2026-01-30,15819,2026-01-30
SCH01004,PROD-008,DC005,CUST017,2026-01-31,15941,2026-01-30
SCH01005,PROD-008,DC005,CUST017,2026-02-01,7584,2026-01-30
SCH01006,PROD-008,DC005,CUST017,2026-02-02,10870,2026-01-30
SCH01007,PROD-008,DC005,CUST017,2026-02-03,13878,2026-01-30
SCH01008,PROD-008,DC005,CUST017,2026-02-04,12786,2026-01-30
SCH01009,PROD-009,DC005,CUST017,2026-01-30,8052,2026-01-30
SCH01010,PROD-009,DC005,CUST017,2026-01-31,14304,2026-01-30
SCH01011,PROD-009,DC005,CUST017,2026-02-01,13599,2026-01-30
SCH01012,PROD-009,DC005,CUST017,2026-02-02,11717,2026-01-30
SCH01013,PROD-009,DC005,CUST017,2026-02-03,7890,2026-01-30
SCH01014,PROD-009,DC005,CUST017,2026-02-04,12591,2026-01-30
SCH01015,PROD-010,DC005,CUST017,2026-01-30,16820,2026-01-30
SCH01016,PROD-010,DC005,CUST017,2026-01-31,19482,2026-01-30
SCH01017,PROD-010,DC005,CUST017,2026-02-01,9944,2026-01-30
SCH01018,PROD-010,DC005,CUST017,2026-02-02,12546,2026-01-30
SCH01019,PROD-010,DC005,CUST017,2026-02-03,14184,2026-01-30
SCH01020,PROD-010,DC005,CUST017,2026-02-04,12897,2026-01-30
SCH01021,PROD-001,DC005,CUST018,2026-01-30,19591,2026-01-30
SCH01022,PROD-001,DC005,CUST018,2026-01-31,16709,2026-01-30
SCH01023,PROD-001,DC005,CUST018,2026-02-01,15823,2026-01-30
SCH01024,PROD-001,DC005,CUST018,2026-02-02,17252,2026-01-30
SCH01025,PROD-001,DC005,CUST018,2026-02-03,19532,2026-01-30
SCH01026,PROD-001,DC005,CUST018,2026-02-04,11264,2026-01-30
SCH01027,PROD-002,DC005,CUST018,2026-01-30,14708,2026-01-30
SCH01028,PROD-002,DC005,CUST018,2026-01-31,18139,2026-01-30
SCH01029,PROD-002,DC005,CUST018,2026-02-01,18389,2026-01-30
SCH01030,PROD-002,DC005,CUST018,2026-02-02,17767,2026-01-30
SCH01031,PROD-002,DC005,CUST018,2026-02-03,13582,2026-01-30
SCH01032,PROD-002,DC005,CUST018,2026-02-04,6839,2026-01-30
SCH01033,PROD-003,DC005,CUST018,2026-01-30,18552,2026-01-30
SCH01034,PROD-003,DC005,CUST018,2026-01-31,5594,2026-01-30
SCH01035,PROD-003,DC005,CUST018,2026-02-01,17543,2026-01-30
SCH01036,PROD-003,DC005,CUST018,2026-02-02,19580,2026-01-30
SCH01037,PROD-003,DC005,CUST018,2026-02-03,5105,2026-01-30
SCH01038,PROD-003,DC005,CUST018,2026-02-04,10583,2026-01-30
SCH01039,PROD-004,DC005,CUST018,2026-01-30,15760,2026-01-30
SCH01040,PROD-004,DC005,CUST018,2026-01-31,10775,2026-01-30
SCH01041,PROD-004,DC005,CUST018,2026-02-01,13384,2026-01-30
SCH01042,PROD-004,DC005,CUST018,2026-02-02,18273,2026-01-30
SCH01043,PROD-004,DC005,CUST018,2026-02-03,12702,2026-01-30
SCH01044,PROD-004,DC005,CUST018,2026-02-04,19615,2026-01-30
SCH01045,PROD-005,DC005,CUST018,2026-01-30,17145,2026-01-30
SCH01046,PROD-005,DC005,CUST018,2026-01-31,19134,2026-01-30
SCH01047,PROD-005,DC005,CUST018,2026-02-01,6725,2026-01-30
SCH01048,PROD-005,DC005,CUST018,2026-02-02,8224,2026-01-30
SCH01049,PROD-005,DC005,CUST018,2026-02-03,12131,2026-01-30
SCH01050,PROD-005,DC005,CUST018,2026-02-04,19011,2026-01-30
SCH01051,PROD-006,DC005,CUST018,2026-01-30,12819,2026-01-30
SCH01052,PROD-006,DC005,CUST018,2026-01-31,13302,2026-01-30
SCH01053,PROD-006,DC005,CUST018,2026-02-01,10559,2026-01-30
SCH01054,PROD-006,DC005,CUST018,2026-02-02,9819,2026-01-30
SCH01055,PROD-006,DC005,CUST018,2026-02-03,12075,2026-01-30
SCH01056,PROD-006,DC005,CUST018,2026-02-04,18579,2026-01-30
SCH01057,PROD-007,DC005,CUST018,2026-01-30,17041,2026-01-30
SCH01058,PROD-007,DC005,CUST018,2026-01-31,17657,2026-01-30
SCH01059,PROD-007,DC005,CUST018,2026-02-01,6450,2026-01-30
SCH01060,PROD-007,DC005,CUST018,2026-02-02,13088,2026-01-30
SCH01061,PROD-007,DC005,CUST018,2026-02-03,18536,2026-01-30
SCH01062,PROD-007,DC005,CUST018,2026-02-04,19919,2026-01-30
SCH01063,PROD-008,DC005,CUST018,2026-01-30,5876,2026-01-30
SCH01064,PROD-008,DC005,CUST018,2026-01-31,11495,2026-01-30
SCH01065,PROD-008,DC005,CUST018,2026-02-01,7854,2026-01-30
SCH01066,PROD-008,DC005,CUST018,2026-02-02,5153,2026-01-30
SCH01067,PROD-008,DC005,CUST018,2026-02-03,17795,2026-01-30
SCH01068,PROD-008,DC005,CUST018,2026-02-04,9008,2026-01-30
SCH01069,PROD-009,DC005,CUST018,2026-01-30,5894,2026-01-30
SCH01070,PROD-009,DC005,CUST018,2026-01-31,6337,2026-01-30
SCH01071,PROD-009,DC005,CUST018,2026-02-01,15368,2026-01-30
SCH01072,PROD-009,DC005,CUST018,2026-02-02,8058,2026-01-30
SCH01073,PROD-009,DC005,CUST018,2026-02-03,19271,2026-01-30
SCH01074,PROD-009,DC005,CUST018,2026-02-04,9202,2026-01-30
SCH01075,PROD-010,DC005,CUST018,2026-01-30,9841,2026-01-30
SCH01076,PROD-010,DC005,CUST018,2026-01-31,8235,2026-01-30
SCH01077,PROD-010,DC005,CUST018,2026-02-01,8429,2026-01-30
SCH01078,PROD-010,DC005,CUST018,2026-02-02,8099,2026-01-30
SCH01079,PROD-010,DC005,CUST018,2026-02-03,16905,2026-01-30
SCH01080,PROD-010,DC005,CUST018,2026-02-04,16658,2026-01-30
SCH01081,PROD-001,DC005,CUST019,2026-01-30,11108,2026-01-30
SCH01082,PROD-001,DC005,CUST019,2026-01-31,9586,2026-01-30
SCH01083,PROD-001,DC005,CUST019,2026-02-01,6717,2026-01-30
SCH01084,PROD-001,DC005,CUST019,2026-02-02,15661,2026-01-30
SCH01085,PROD-001,DC005,CUST019,2026-02-03,7826,2026-01-30
SCH01086,PROD-001,DC005,CUST019,2026-02-04,13026,2026-01-30
SCH01087,PROD-002,DC005,CUST019,2026-01-30,8947,2026-01-30
SCH01088,PROD-002,DC005,CUST019,2026-01-31,18189,2026-01-30
SCH01089,PROD-002,DC005,CUST019,2026-02-01,8544,2026-01-30
SCH01090,PROD-002,DC005,CUST019,2026-02-02,6401,2026-01-30
SCH01091,PROD-002,DC005,CUST019,2026-02-03,6419,2026-01-30
SCH01092,PROD-002,DC005,CUST019,2026-02-04,13024,2026-01-30
SCH01093,PROD-003,DC005,CUST019,2026-01-30,5183,2026-01-30
SCH01094,PROD-003,DC005,CUST019,2026-01-31,14493,2026-01-30
SCH01095,PROD-003,DC005,CUST019,2026-02-01,17055,2026-01-30
SCH01096,PROD-003,DC005,CUST019,2026-02-02,10218,2026-01-30
SCH01097,PROD-003,DC005,CUST019,2026-02-03,12871,2026-01-30
SCH01098,PROD-003,DC005,CUST019,2026-02-04,16871,2026-01-30
SCH01099,PROD-004,DC005,CUST019,2026-01-30,5663,2026-01-30
SCH01100,PROD-004,DC005,CUST019,2026-01-31,5238,2026-01-30
